year,region,country,participants_category,protesterviolence,state_violence
2005,Europe,Russia,>10000,0.0,0
2005,Europe,Russia,100-999,0.0,0
2005,Europe,Russia,50-99,0.0,0
2005,Europe,Russia,>10000,0.0,0
2006,Europe,Russia,1000-1999,0.0,0
2006,Europe,Russia,1000-1999,0.0,0
2006,Europe,Russia,100-999,0.0,0
2006,Europe,Russia,50-99,0.0,1
2007,Europe,Russia,2000-4999,0.0,0
2007,Europe,Russia,50-99,0.0,0
2007,Europe,Russia,2000-4999,0.0,1
2007,Europe,Russia,2000-4999,1.0,1
2007,Europe,Russia,100-999,0.0,0
2007,Europe,Russia,2000-4999,0.0,0
2007,Europe,Russia,100-999,0.0,1
2008,Europe,Russia,100-999,1.0,1
2008,Europe,Russia,50-99,0.0,0
2008,Europe,Russia,100-999,0.0,0
2008,Europe,Russia,1000-1999,1.0,0
2009,Europe,Russia,1000-1999,0.0,0
2009,Europe,Russia,2000-4999,0.0,0
2009,Europe,Russia,100-999,0.0,0
2009,Europe,Russia,100-999,0.0,0
2009,Europe,Russia,5000-10000,0.0,0
2010,Europe,Russia,100-999,0.0,0
2010,Europe,Russia,5000-10000,0.0,0
2010,Europe,Russia,1000-1999,0.0,0
2010,Europe,Russia,>10000,0.0,0
2010,Europe,Russia,100-999,1.0,0
2010,Europe,Russia,50-99,0.0,0
2010,Europe,Russia,2000-4999,0.0,1
2010,Europe,Russia,100-999,1.0,0
2010,Europe,Russia,100-999,0.0,0
2010,Europe,Russia,2000-4999,0.0,0
2010,Europe,Russia,100-999,0.0,0
2010,Europe,Russia,100-999,0.0,0
2010,Europe,Russia,1000-1999,0.0,0
2010,Europe,Russia,100-999,0.0,0
2010,Europe,Russia,5000-10000,0.0,0
2010,Europe,Russia,100-999,0.0,0
2011,Europe,Russia,100-999,0.0,0
2011,Europe,Russia,100-999,0.0,0
2011,Europe,Russia,100-999,0.0,0
2011,Europe,Russia,50-99,0.0,0
2011,Europe,Russia,100-999,0.0,0
2011,Europe,Russia,100-999,0.0,0
2011,Europe,Russia,2000-4999,0.0,0
2011,Europe,Russia,>10000,0.0,0
2011,Europe,Russia,>10000,0.0,0
2011,Europe,Russia,100-999,0.0,0
2011,Europe,Russia,100-999,0.0,0
2012,Europe,Russia,>10000,0.0,0
2012,Europe,Russia,>10000,0.0,0
2012,Europe,Russia,>10000,0.0,0
2012,Europe,Russia,5000-10000,0.0,0
2012,Europe,Russia,100-999,0.0,0
2012,Europe,Russia,50-99,0.0,0
2012,Europe,Russia,100-999,0.0,0
2012,Europe,Russia,100-999,0.0,0
2012,Europe,Russia,1000-1999,0.0,0
2012,Europe,Russia,100-999,0.0,0
2012,Europe,Russia,2000-4999,0.0,0
2012,Europe,Russia,5000-10000,1.0,1
2012,Europe,Russia,100-999,0.0,0
2012,Europe,Russia,5000-10000,0.0,0
2012,Europe,Russia,1000-1999,0.0,0
2012,Europe,Russia,>10000,0.0,0
2012,Europe,Russia,50-99,0.0,0
2012,Europe,Russia,>10000,0.0,0
2012,Europe,Russia,2000-4999,0.0,0
2013,Europe,Russia,>10000,0.0,0
2013,Europe,Russia,50-99,0.0,0
2013,Europe,Russia,100-999,0.0,0
2013,Europe,Russia,1000-1999,0.0,0
2013,Europe,Russia,5000-10000,0.0,0
2013,Europe,Russia,5000-10000,0.0,0
2013,Europe,Russia,5000-10000,0.0,0
2013,Europe,Russia,2000-4999,0.0,0
2014,Europe,Russia,50-99,0.0,0
2014,Europe,Russia,100-999,0.0,0
2014,Europe,Russia,100-999,0.0,0
2014,Europe,Russia,100-999,0.0,0
2014,Europe,Russia,100-999,0.0,0
2014,Europe,Russia,>10000,0.0,0
2014,Europe,Russia,>10000,0.0,0
2014,Europe,Russia,50-99,0.0,0
2014,Europe,Russia,5000-10000,0.0,0
2014,Europe,Russia,2000-4999,0.0,0
2015,Europe,Russia,>10000,0.0,0
2015,Europe,Russia,100-999,0.0,0
2015,Europe,Russia,1000-1999,0.0,0
2015,Europe,Russia,2000-4999,0.0,0
2015,Europe,Russia,100-999,0.0,0
2016,Europe,Russia,50-99,0.0,0
2016,Europe,Russia,50-99,0.0,0
2016,Europe,Russia,100-999,0.0,0
2016,Europe,Russia,100-999,0.0,0
2016,Europe,Russia,50-99,0.0,0
2016,Europe,Russia,>10000,0.0,0
2016,Europe,Russia,100-999,0.0,0
2017,Europe,Russia,5000-10000,0.0,0
2017,Europe,Russia,>10000,0.0,0
2017,Europe,Russia,>10000,0.0,0
2017,Europe,Russia,>10000,0.0,1
2017,Europe,Russia,5000-10000,0.0,0
2017,Europe,Russia,5000-10000,1.0,0
2017,Europe,Russia,50-99,0.0,0
2017,Europe,Russia,5000-10000,0.0,0
2017,Europe,Russia,>10000,0.0,0
2017,Europe,Russia,>10000,0.0,0
2017,Europe,Russia,100-999,0.0,0
2017,Europe,Russia,2000-4999,0.0,0
2017,Europe,Russia,100-999,1.0,0
2017,Europe,Russia,100-999,0.0,0
2018,Europe,Russia,>10000,0.0,0
2018,Europe,Russia,50-99,0.0,0
2018,Europe,Russia,5000-10000,0.0,0
2018,Europe,Russia,100-999,0.0,0
2018,Europe,Russia,50-99,0.0,0
2018,Europe,Russia,2000-4999,0.0,0
2018,Europe,Russia,>10000,0.0,0
2018,Europe,Russia,50-99,0.0,0
2018,Europe,Russia,100-999,0.0,0
2018,Europe,Russia,>10000,0.0,0
2018,Europe,Russia,5000-10000,0.0,0
2019,Europe,Russia,50-99,0.0,0
2019,Europe,Russia,2000-4999,0.0,0
2019,Europe,Russia,2000-4999,0.0,0
2019,Europe,Russia,2000-4999,0.0,0
2019,Europe,Russia,2000-4999,0.0,0
2019,Europe,Russia,2000-4999,0.0,0
2019,Europe,Russia,>10000,0.0,1
2019,Europe,Russia,2000-4999,0.0,0
2019,Europe,Russia,1000-1999,0.0,0
2019,Europe,Russia,>10000,0.0,0
2019,Europe,Russia,2000-4999,0.0,0
2019,Europe,Russia,1000-1999,0.0,0
2019,Europe,Russia,2000-4999,0.0,0
2019,Europe,Russia,>10000,0.0,0
2020,Europe,Russia,100-999,0.0,0
1993,Europe,Estonia,>10000,0.0,0
1998,Europe,Estonia,50-99,0.0,0
1998,Europe,Estonia,50-99,0.0,0
1998,Europe,Estonia,100-999,0.0,0
1998,Europe,Estonia,100-999,0.0,0
1999,Europe,Estonia,100-999,0.0,0
1999,Europe,Estonia,5000-10000,0.0,0
1999,Europe,Estonia,100-999,0.0,0
2000,Europe,Estonia,1000-1999,0.0,0
2000,Europe,Estonia,100-999,0.0,0
2000,Europe,Estonia,5000-10000,0.0,0
2000,Europe,Estonia,1000-1999,0.0,0
2000,Europe,Estonia,1000-1999,0.0,0
2000,Europe,Estonia,2000-4999,0.0,0
2000,Europe,Estonia,2000-4999,0.0,0
2001,Europe,Estonia,2000-4999,0.0,0
2001,Europe,Estonia,100-999,0.0,0
2001,Europe,Estonia,100-999,0.0,0
2001,Europe,Estonia,50-99,0.0,0
2001,Europe,Estonia,2000-4999,0.0,0
2002,Europe,Estonia,100-999,0.0,0
2002,Europe,Estonia,50-99,0.0,0
2002,Europe,Estonia,100-999,0.0,0
2003,Europe,Estonia,100-999,0.0,0
2003,Europe,Estonia,100-999,0.0,0
2003,Europe,Estonia,100-999,0.0,0
2003,Europe,Estonia,2000-4999,0.0,0
2005,Europe,Estonia,100-999,0.0,0
2005,Europe,Estonia,2000-4999,0.0,0
2005,Europe,Estonia,100-999,0.0,0
2005,Europe,Estonia,100-999,0.0,0
2005,Europe,Estonia,100-999,0.0,0
2006,Europe,Estonia,100-999,0.0,0
2006,Europe,Estonia,100-999,0.0,0
2006,Europe,Estonia,100-999,0.0,0
2006,Europe,Estonia,100-999,0.0,0
2006,Europe,Estonia,50-99,0.0,0
2006,Europe,Estonia,50-99,0.0,0
2006,Europe,Estonia,50-99,0.0,0
2006,Europe,Estonia,100-999,0.0,0
2007,Europe,Estonia,1000-1999,1.0,0
2007,Europe,Estonia,100-999,1.0,0
2007,Europe,Estonia,100-999,1.0,0
2008,Europe,Estonia,100-999,0.0,0
2010,Europe,Estonia,100-999,0.0,0
2013,Europe,Estonia,100-999,0.0,0
2013,Europe,Estonia,100-999,0.0,0
2018,Europe,Estonia,5000-10000,0.0,0
2019,Europe,Estonia,100-999,0.0,0
1993,Europe,Latvia,100-999,0.0,0
1995,Europe,Latvia,100-999,0.0,0
1995,Europe,Latvia,>10000,0.0,0
1996,Europe,Latvia,2000-4999,0.0,0
1996,Europe,Latvia,1000-1999,0.0,0
1996,Europe,Latvia,1000-1999,0.0,0
1996,Europe,Latvia,100-999,0.0,0
1996,Europe,Latvia,100-999,0.0,0
1996,Europe,Latvia,100-999,0.0,0
1996,Europe,Latvia,1000-1999,0.0,0
1996,Europe,Latvia,1000-1999,0.0,0
1996,Europe,Latvia,1000-1999,0.0,0
1996,Europe,Latvia,1000-1999,0.0,0
1997,Europe,Latvia,1000-1999,0.0,0
1997,Europe,Latvia,100-999,0.0,0
1997,Europe,Latvia,100-999,0.0,0
1997,Europe,Latvia,100-999,0.0,0
1997,Europe,Latvia,100-999,0.0,0
1997,Europe,Latvia,100-999,0.0,0
1998,Europe,Latvia,100-999,0.0,0
1998,Europe,Latvia,1000-1999,0.0,1
1998,Europe,Latvia,100-999,0.0,0
1998,Europe,Latvia,5000-10000,0.0,0
1998,Europe,Latvia,100-999,0.0,0
1998,Europe,Latvia,2000-4999,0.0,0
1998,Europe,Latvia,50-99,0.0,0
1998,Europe,Latvia,100-999,0.0,0
1998,Europe,Latvia,50-99,0.0,0
1998,Europe,Latvia,100-999,0.0,0
1998,Europe,Latvia,100-999,0.0,0
1998,Europe,Latvia,100-999,0.0,0
1999,Europe,Latvia,2000-4999,0.0,0
1999,Europe,Latvia,1000-1999,0.0,0
1999,Europe,Latvia,100-999,0.0,0
1999,Europe,Latvia,50-99,0.0,0
1999,Europe,Latvia,5000-10000,0.0,0
1999,Europe,Latvia,50-99,0.0,0
1999,Europe,Latvia,2000-4999,0.0,0
2002,Europe,Latvia,100-999,0.0,0
2002,Europe,Latvia,100-999,0.0,0
2002,Europe,Latvia,100-999,0.0,0
2002,Europe,Latvia,2000-4999,0.0,0
2002,Europe,Latvia,100-999,0.0,0
2002,Europe,Latvia,50-99,0.0,0
2003,Europe,Latvia,5000-10000,0.0,0
2003,Europe,Latvia,100-999,0.0,0
2003,Europe,Latvia,100-999,0.0,0
2003,Europe,Latvia,100-999,0.0,0
2003,Europe,Latvia,2000-4999,0.0,0
2003,Europe,Latvia,100-999,0.0,0
2003,Europe,Latvia,100-999,0.0,0
2004,Europe,Latvia,5000-10000,0.0,0
2004,Europe,Latvia,>10000,0.0,0
2004,Europe,Latvia,>10000,0.0,0
2007,Europe,Latvia,100-999,0.0,0
2007,Europe,Latvia,1000-1999,0.0,0
2007,Europe,Latvia,2000-4999,0.0,0
2007,Europe,Latvia,1000-1999,0.0,0
2007,Europe,Latvia,5000-10000,0.0,0
2008,Europe,Latvia,1000-1999,0.0,0
2008,Europe,Latvia,100-999,0.0,0
2008,Europe,Latvia,100-999,0.0,0
2008,Europe,Latvia,1000-1999,0.0,0
2009,Europe,Latvia,5000-10000,1.0,0
2010,Europe,Latvia,1000-1999,0.0,0
2011,Europe,Latvia,100-999,0.0,0
2011,Europe,Latvia,1000-1999,0.0,0
2011,Europe,Latvia,100-999,0.0,0
2011,Europe,Latvia,1000-1999,0.0,0
2011,Europe,Latvia,5000-10000,0.0,0
2011,Europe,Latvia,50-99,0.0,0
2011,Europe,Latvia,100-999,0.0,0
2011,Europe,Latvia,2000-4999,0.0,0
2011,Europe,Latvia,100-999,0.0,0
2011,Europe,Latvia,100-999,0.0,0
2012,Europe,Latvia,100-999,0.0,0
2012,Europe,Latvia,50-99,0.0,0
2012,Europe,Latvia,100-999,0.0,0
2012,Europe,Latvia,100-999,0.0,0
2017,Europe,Latvia,5000-10000,0.0,0
2017,Europe,Latvia,5000-10000,0.0,0
2018,Europe,Latvia,100-999,0.0,0
2018,Europe,Latvia,1000-1999,0.0,0
2018,Europe,Latvia,2000-4999,0.0,0
2018,Europe,Latvia,5000-10000,0.0,0
1990,Europe,Lithuania,2000-4999,0.0,0
1995,Europe,Lithuania,5000-10000,0.0,0
1996,Europe,Lithuania,5000-10000,0.0,0
1997,Europe,Lithuania,50-99,1.0,0
1999,Europe,Lithuania,100-999,0.0,0
1999,Europe,Lithuania,100-999,0.0,0
1999,Europe,Lithuania,100-999,0.0,0
1999,Europe,Lithuania,50-99,0.0,0
1999,Europe,Lithuania,100-999,0.0,0
1999,Europe,Lithuania,100-999,0.0,0
1999,Europe,Lithuania,100-999,0.0,0
1999,Europe,Lithuania,2000-4999,0.0,0
1999,Europe,Lithuania,1000-1999,0.0,0
1999,Europe,Lithuania,100-999,0.0,0
1999,Europe,Lithuania,50-99,0.0,0
2000,Europe,Lithuania,50-99,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2000,Europe,Lithuania,1000-1999,0.0,0
2000,Europe,Lithuania,1000-1999,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2000,Europe,Lithuania,100-999,0.0,0
2003,Europe,Lithuania,50-99,0.0,0
2004,Europe,Lithuania,100-999,0.0,0
2009,Europe,Lithuania,5000-10000,1.0,0
2010,Europe,Lithuania,100-999,0.0,0
2013,Europe,Lithuania,100-999,0.0,0
2015,Europe,Lithuania,100-999,0.0,0
2018,Europe,Lithuania,5000-10000,0.0,0
2018,Europe,Lithuania,5000-10000,0.0,0
1992,Europe,Ukraine,5000-10000,0.0,0
1993,Europe,Ukraine,2000-4999,0.0,0
1993,Europe,Ukraine,>10000,0.0,0
1993,Europe,Ukraine,50-99,0.0,0
1995,Europe,Ukraine,1000-1999,1.0,1
1996,Europe,Ukraine,50-99,0.0,0
1996,Europe,Ukraine,5000-10000,0.0,0
1996,Europe,Ukraine,100-999,0.0,0
1996,Europe,Ukraine,100-999,0.0,0
1996,Europe,Ukraine,1000-1999,0.0,1
1997,Europe,Ukraine,50-99,0.0,0
1997,Europe,Ukraine,>10000,0.0,0
1997,Europe,Ukraine,50-99,0.0,0
1998,Europe,Ukraine,5000-10000,0.0,0
1998,Europe,Ukraine,50-99,0.0,0
2000,Europe,Ukraine,2000-4999,0.0,0
2000,Europe,Ukraine,100-999,0.0,0
2001,Europe,Ukraine,100-999,0.0,0
2001,Europe,Ukraine,2000-4999,1.0,0
2001,Europe,Ukraine,5000-10000,0.0,0
2001,Europe,Ukraine,1000-1999,0.0,0
2001,Europe,Ukraine,>10000,1.0,1
2001,Europe,Ukraine,2000-4999,0.0,0
2001,Europe,Ukraine,1000-1999,0.0,0
2001,Europe,Ukraine,5000-10000,0.0,0
2002,Europe,Ukraine,1000-1999,0.0,1
2002,Europe,Ukraine,>10000,0.0,0
2002,Europe,Ukraine,5000-10000,0.0,0
2002,Europe,Ukraine,2000-4999,0.0,0
2003,Europe,Ukraine,>10000,0.0,0
2003,Europe,Ukraine,5000-10000,0.0,0
2003,Europe,Ukraine,100-999,0.0,0
2003,Europe,Ukraine,5000-10000,0.0,0
2004,Europe,Ukraine,100-999,0.0,0
2004,Europe,Ukraine,>10000,0.0,0
2004,Europe,Ukraine,>10000,0.0,0
2004,Europe,Ukraine,2000-4999,0.0,0
2004,Europe,Ukraine,5000-10000,0.0,0
2004,Europe,Ukraine,5000-10000,0.0,0
2007,Europe,Ukraine,>10000,0.0,0
2009,Europe,Ukraine,100-999,0.0,0
2009,Europe,Ukraine,5000-10000,0.0,0
2011,Europe,Ukraine,100-999,0.0,0
2011,Europe,Ukraine,2000-4999,0.0,0
2011,Europe,Ukraine,2000-4999,1.0,0
2012,Europe,Ukraine,100-999,0.0,0
2012,Europe,Ukraine,2000-4999,1.0,0
2013,Europe,Ukraine,5000-10000,0.0,0
2013,Europe,Ukraine,>10000,1.0,1
2013,Europe,Ukraine,>10000,1.0,1
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,100-999,1.0,1
2014,Europe,Ukraine,>10000,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,>10000,0.0,0
2014,Europe,Ukraine,100-999,1.0,1
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,2000-4999,1.0,1
2014,Europe,Ukraine,2000-4999,1.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,1000-1999,1.0,0
2014,Europe,Ukraine,100-999,1.0,0
2014,Europe,Ukraine,2000-4999,1.0,0
2014,Europe,Ukraine,5000-10000,1.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,1.0,1
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,2000-4999,1.0,0
2014,Europe,Ukraine,5000-10000,1.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,100-999,1.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,>10000,0.0,0
2014,Europe,Ukraine,2000-4999,1.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,2000-4999,1.0,0
2014,Europe,Ukraine,5000-10000,1.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,5000-10000,0.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,100-999,1.0,0
2014,Europe,Ukraine,100-999,1.0,0
2014,Europe,Ukraine,100-999,1.0,0
2014,Europe,Ukraine,50-99,1.0,0
2014,Europe,Ukraine,50-99,1.0,0
2014,Europe,Ukraine,2000-4999,1.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,1000-1999,0.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,50-99,1.0,0
2014,Europe,Ukraine,2000-4999,1.0,0
2014,Europe,Ukraine,50-99,1.0,0
2014,Europe,Ukraine,50-99,1.0,0
2014,Europe,Ukraine,100-999,1.0,1
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,50-99,1.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,50-99,1.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,2000-4999,1.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,50-99,0.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,100-999,1.0,0
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,50-99,1.0,1
2014,Europe,Ukraine,100-999,0.0,0
2014,Europe,Ukraine,50-99,0.0,1
2014,Europe,Ukraine,50-99,0.0,1
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,>10000,0.0,0
2014,Europe,Ukraine,2000-4999,0.0,0
2014,Europe,Ukraine,100-999,1.0,0
2014,Europe,Ukraine,50-99,0.0,0
2015,Europe,Ukraine,100-999,0.0,0
2015,Europe,Ukraine,50-99,0.0,0
2015,Europe,Ukraine,100-999,1.0,0
2016,Europe,Ukraine,100-999,0.0,0
2017,Europe,Ukraine,5000-10000,0.0,0
2017,Europe,Ukraine,50-99,0.0,1
2017,Europe,Ukraine,5000-10000,1.0,0
2020,Europe,Ukraine,2000-4999,0.0,0
1994,Europe,Belarus,2000-4999,0.0,0
1994,Europe,Belarus,1000-1999,0.0,0
1995,Europe,Belarus,100-999,0.0,0
1995,Europe,Belarus,>10000,0.0,0
1995,Europe,Belarus,>10000,0.0,0
1995,Europe,Belarus,5000-10000,0.0,0
1996,Europe,Belarus,>10000,1.0,1
1996,Europe,Belarus,>10000,0.0,0
1996,Europe,Belarus,>10000,0.0,0
1996,Europe,Belarus,>10000,0.0,0
1996,Europe,Belarus,5000-10000,0.0,0
1996,Europe,Belarus,2000-4999,0.0,0
1996,Europe,Belarus,100-999,0.0,0
1996,Europe,Belarus,5000-10000,0.0,0
1996,Europe,Belarus,50-99,1.0,0
1996,Europe,Belarus,100-999,0.0,0
1997,Europe,Belarus,2000-4999,0.0,0
1997,Europe,Belarus,>10000,0.0,0
1997,Europe,Belarus,50-99,0.0,0
1997,Europe,Belarus,5000-10000,1.0,0
1997,Europe,Belarus,2000-4999,1.0,1
1997,Europe,Belarus,50-99,0.0,0
1998,Europe,Belarus,5000-10000,0.0,0
1999,Europe,Belarus,2000-4999,0.0,0
1999,Europe,Belarus,2000-4999,0.0,0
1999,Europe,Belarus,>10000,1.0,1
1999,Europe,Belarus,2000-4999,0.0,0
2000,Europe,Belarus,2000-4999,0.0,0
2000,Europe,Belarus,>10000,0.0,0
2000,Europe,Belarus,2000-4999,0.0,1
2000,Europe,Belarus,5000-10000,0.0,0
2000,Europe,Belarus,100-999,0.0,0
2000,Europe,Belarus,2000-4999,0.0,0
2001,Europe,Belarus,100-999,0.0,0
2001,Europe,Belarus,2000-4999,0.0,0
2002,Europe,Belarus,1000-1999,0.0,0
2002,Europe,Belarus,50-99,0.0,0
2002,Europe,Belarus,50-99,0.0,0
2002,Europe,Belarus,100-999,0.0,1
2002,Europe,Belarus,100-999,0.0,0
2003,Europe,Belarus,100-999,0.0,0
2004,Europe,Belarus,100-999,0.0,0
2004,Europe,Belarus,1000-1999,0.0,1
2005,Europe,Belarus,1000-1999,0.0,1
2005,Europe,Belarus,100-999,0.0,0
2005,Europe,Belarus,100-999,0.0,0
2006,Europe,Belarus,5000-10000,0.0,0
2006,Europe,Belarus,5000-10000,0.0,1
2007,Europe,Belarus,5000-10000,0.0,0
2008,Europe,Belarus,2000-4999,0.0,0
2008,Europe,Belarus,2000-4999,0.0,0
2008,Europe,Belarus,100-999,0.0,0
2009,Europe,Belarus,2000-4999,0.0,0
2010,Europe,Belarus,>10000,1.0,1
2011,Europe,Belarus,100-999,0.0,1
2011,Europe,Belarus,100-999,0.0,0
2011,Europe,Belarus,2000-4999,0.0,0
2011,Europe,Belarus,50-99,0.0,0
2011,Europe,Belarus,100-999,0.0,1
2017,Europe,Belarus,50-99,0.0,0
2017,Europe,Belarus,2000-4999,0.0,0
2017,Europe,Belarus,50-99,0.0,0
2017,Europe,Belarus,50-99,0.0,0
2017,Europe,Belarus,100-999,0.0,0
2017,Europe,Belarus,2000-4999,0.0,0
2017,Europe,Belarus,100-999,0.0,0
2018,Europe,Belarus,100-999,0.0,0
2018,Europe,Belarus,100-999,0.0,0
2019,Europe,Belarus,1000-1999,0.0,0
2019,Europe,Belarus,100-999,0.0,0
2019,Europe,Belarus,100-999,0.0,0
1990,Europe,Armenia,,1.0,1
1991,Europe,Armenia,,0.0,0
1992,Europe,Armenia,,0.0,0
1993,Europe,Armenia,,0.0,0
1994,Europe,Armenia,,0.0,0
1994,Europe,Armenia,,0.0,0
1994,Europe,Armenia,,0.0,0
1994,Europe,Armenia,,0.0,0
1994,Europe,Armenia,,0.0,0
1995,Europe,Armenia,,0.0,0
1995,Europe,Armenia,,0.0,0
1995,Europe,Armenia,,0.0,0
1995,Europe,Armenia,,0.0,0
1995,Europe,Armenia,,1.0,1
1996,Europe,Armenia,,0.0,1
1996,Europe,Armenia,,1.0,1
1997,Europe,Armenia,,0.0,0
1997,Europe,Armenia,,0.0,0
1997,Europe,Armenia,,0.0,0
1997,Europe,Armenia,,0.0,0
1997,Europe,Armenia,,0.0,0
1998,Europe,Armenia,,0.0,0
1998,Europe,Armenia,,0.0,0
1999,Europe,Armenia,,0.0,0
1999,Europe,Armenia,,0.0,0
2000,Europe,Armenia,,0.0,0
2000,Europe,Armenia,,0.0,0
2000,Europe,Armenia,,0.0,0
2000,Europe,Armenia,,0.0,0
2000,Europe,Armenia,,0.0,0
2000,Europe,Armenia,,0.0,0
2001,Europe,Armenia,,0.0,0
2001,Europe,Armenia,,0.0,0
2002,Europe,Armenia,,0.0,0
2002,Europe,Armenia,,0.0,0
2002,Europe,Armenia,,0.0,0
2002,Europe,Armenia,,0.0,0
2002,Europe,Armenia,,0.0,0
2003,Europe,Armenia,,0.0,0
2003,Europe,Armenia,,0.0,0
2004,Europe,Armenia,,0.0,0
2004,Europe,Armenia,,0.0,0
2004,Europe,Armenia,,0.0,0
2004,Europe,Armenia,,0.0,0
2005,Europe,Armenia,,0.0,0
2005,Europe,Armenia,,0.0,0
2005,Europe,Armenia,,0.0,0
2005,Europe,Armenia,,0.0,0
2005,Europe,Armenia,,0.0,0
2005,Europe,Armenia,,0.0,0
2005,Europe,Armenia,,0.0,0
2005,Europe,Armenia,,0.0,0
2006,Europe,Armenia,,0.0,0
2007,Europe,Armenia,,1.0,0
2007,Europe,Armenia,,0.0,0
2007,Europe,Armenia,,0.0,0
2008,Europe,Armenia,,1.0,1
2008,Europe,Armenia,,0.0,0
2008,Europe,Armenia,,0.0,0
2008,Europe,Armenia,,0.0,0
2008,Europe,Armenia,,0.0,0
2008,Europe,Armenia,,0.0,0
2009,Europe,Armenia,,0.0,0
2009,Europe,Armenia,,0.0,0
2010,Europe,Armenia,,0.0,0
2010,Europe,Armenia,,0.0,0
2010,Europe,Armenia,,0.0,0
2010,Europe,Armenia,,0.0,0
2010,Europe,Armenia,,0.0,0
2010,Europe,Armenia,,0.0,0
2011,Europe,Armenia,,0.0,0
2013,Europe,Armenia,,0.0,0
2013,Europe,Armenia,,0.0,0
2013,Europe,Armenia,,1.0,0
2015,Europe,Armenia,50-99,0.0,0
2015,Europe,Armenia,50-99,0.0,0
2015,Europe,Armenia,100-999,1.0,0
2015,Europe,Armenia,50-99,0.0,0
2015,Europe,Armenia,5000-10000,1.0,0
2015,Europe,Armenia,2000-4999,0.0,0
2016,Europe,Armenia,1000-1999,0.0,0
2016,Europe,Armenia,1000-1999,1.0,0
2016,Europe,Armenia,2000-4999,1.0,0
2016,Europe,Armenia,2000-4999,1.0,0
2018,Europe,Armenia,5000-10000,0.0,0
2018,Europe,Armenia,50-99,0.0,0
2018,Europe,Armenia,>10000,0.0,0
2018,Europe,Armenia,>10000,0.0,0
2018,Europe,Armenia,>10000,0.0,0
2018,Europe,Armenia,>10000,0.0,0
2018,Europe,Armenia,>10000,0.0,0
2018,Europe,Armenia,>10000,0.0,0
2018,Europe,Armenia,>10000,0.0,0
2018,Europe,Armenia,5000-10000,0.0,0
2018,Europe,Armenia,>10000,0.0,0
